"","prov_str","district_str","division_str","division","year","secondhalf","joined","constituency_1996","constituency_1988","hqs","alignedprovince","unalignedprovince","misalignedprovince","elf","lpop","lsqkm","cabinet","cabinet_9397","cabinet_9802","laggedvoteshare","total_dos","kalofficer","kikofficer","luoofficer","luhyaofficer","kamaofficer","gemaofficer","total_dos_9298_kal_p","total_dos_9298_kik_p","total_dos_9298_luo_p","total_dos_9298_luhya_p","total_dos_9298_miji_p","total_dos_9298_gema_p","total_dos_9298_kamatusa_p","total_dos_kal_9202_p","total_dos_kik_9202_p","avg_drop_indicator","cabinet_9397_p","cabinet_9802_p","unaligneddivision","stronghold","weakhold","mijiofficer","bef97","electionyear","moi_1997_vs","vs_byelection","before1998","rvdummy"
"2594","EASTERN","MACHAKOS","MWALA","Mwala",1996,1,1988,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,4,0,0,1,0,0,0,1,0,0.23384927,0.43906847,1,0
"2595","EASTERN","MACHAKOS","MWALA","Mwala",2001,1,1988,"MWALA","Mwala",0,0,1,0,0.022125125,5.218115,3.14145,0,0,0,0.43906847,2,0,0,0,0,0,0,0.42857143,0,0.14285715,0,0,0,0.42857143,0.4,0,4,0,0,1,0,0,0,0,0,0.23384927,0.23384927,0,0
"2596","EASTERN","MACHAKOS","YATTA","Katangi",2000,0,1994,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,2,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,2,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2597","EASTERN","MACHAKOS","YATTA","Yatta",2001,0,1990,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,1,0,0,0,1,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2598","EASTERN","MACHAKOS","YATTA","Yatta",1997,0,1982,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,0,0,0,1,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,1,1,0.29198313,0.5246156,1,0
"2599","EASTERN","MACHAKOS","YATTA","Yatta",1996,0,1995,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,1,0,0,0,1,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,1,0,0.29198313,0.5246156,1,0
"2600","EASTERN","MACHAKOS","YATTA","Yatta",2002,1,1988,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,1,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,2,1,0,1,0,0,1,0,1,0.29198313,0.29198313,0,0
"2601","EASTERN","MACHAKOS","YATTA","Yatta",1993,0,1980,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,1,0,0,0,1,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,1,0,0.29198313,0.5246156,1,0
"2602","EASTERN","MACHAKOS","YATTA","Yatta",2000,0,1990,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,2,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2603","EASTERN","MACHAKOS","YATTA","Yatta",1995,0,1980,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,1,0,0,0,1,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,1,0,0.29198313,0.5246156,1,0
"2604","EASTERN","MACHAKOS","YATTA","Yatta",1997,1,1982,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,0,0,0,1,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,2,1,0,1,0,0,0,1,1,0.29198313,0.5246156,1,0
"2605","EASTERN","MACHAKOS","YATTA","Yatta",2000,1,1982,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,2,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,4,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2606","EASTERN","MACHAKOS","YATTA","Yatta",1996,1,1982,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,0,0,0,1,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,2,1,0,1,0,0,0,1,0,0.29198313,0.5246156,1,0
"2607","EASTERN","MACHAKOS","YATTA","Yatta",1999,0,1990,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,1,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2608","EASTERN","MACHAKOS","YATTA","Katangi",1999,1,1994,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,2,0,1,0,0,0,1,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,2,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2609","EASTERN","MACHAKOS","YATTA","Katangi",2000,1,1994,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,2,0,1,0,0,0,1,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,3,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2610","EASTERN","MACHAKOS","YATTA","Yatta",1999,1,1990,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,2,0,0,0,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,3,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2611","EASTERN","MACHAKOS","YATTA","Yatta",1994,1,1980,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,1,1,0,0.5246156,1,1,0,0,0,1,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,1,0,0.29198313,0.5246156,1,0
"2612","EASTERN","MACHAKOS","YATTA","Yatta",2002,0,1988,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,1,0,0,1,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,1,1,0,1,0,0,0,0,1,0.29198313,0.29198313,0,0
"2613","EASTERN","MACHAKOS","YATTA","Yatta",2001,1,1988,"YATTA","Yatta",0,0,1,0,0.119146705,5.038497,3.016616,0,1,0,0.5246156,1,0,0,1,0,0,0,0.8,0,0,0.4,0,0,0.8,0.36363637,0.18181819,2,1,0,1,0,0,0,0,0,0.29198313,0.29198313,0,0
"2614","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",2002,0,1990,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,1,0,0,0,1,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.15384616,0.26923078,2,0,0.8,1,1,0,0,0,1,0.9421613,0.9421613,0,0
"2615","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",2002,1,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,0,1,0.9421613,0.9421613,0,0
"2616","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",2002,0,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,1,0,0,0,1,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.15384616,0.26923078,1,0,0.8,1,1,0,0,0,1,0.9421613,0.9421613,0,0
"2617","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",2002,1,1996,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,0,0,1,0.9421613,0.9421613,0,0
"2618","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1993,0,NA,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,3,1,0,0,0,1,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2619","EASTERN","MARSABIT","CENTRAL","Marsabit_DO2",1997,1,1987,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,6,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,1,1,0.9421613,0.880221,1,0
"2620","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",2001,1,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,1,0,0,0,1,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,5,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2621","EASTERN","MARSABIT","CENTRAL","Gadamoji",2001,0,1989,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2622","EASTERN","MARSABIT","CENTRAL","Marsabit_DOHQ",1997,1,1997,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,6,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,7,0,0.8,1,1,0,1,1,1,0.9421613,0.880221,1,0
"2623","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1996,1,1988,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,2,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,1,1,0,0.9421613,0.880221,1,0
"2624","EASTERN","MARSABIT","CENTRAL","Marsabit_DO2",1994,1,1992,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,4,0,0,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2625","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1999,1,1997,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2626","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1994,1,1988,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,4,0,0,1,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2627","EASTERN","MARSABIT","CENTRAL","Marsabit_DOHQ",1994,1,1994,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,4,0,0,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2628","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1997,1,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,6,0,0,1,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,8,0,0.8,1,1,0,0,1,1,0.9421613,0.880221,1,0
"2629","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1996,0,1988,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,2,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,1,1,0,0.9421613,0.880221,1,0
"2630","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1999,1,1990,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,5,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2631","EASTERN","MARSABIT","CENTRAL","Marsabit_DO2",1999,0,1990,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2632","EASTERN","MARSABIT","CENTRAL","Marsabit_DOHQ_b",1997,1,1997,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,6,0,0,0,1,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,9,0,0.8,1,1,0,0,1,1,0.9421613,0.880221,1,0
"2633","EASTERN","MARSABIT","CENTRAL","Marsabit_DO2",1997,0,1987,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,3,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,1,1,0.9421613,0.880221,1,0
"2634","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1993,0,1972,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2635","EASTERN","MARSABIT","CENTRAL","Marsabit_DOHQ",1993,0,1992,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,3,0,0,0,1,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2636","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",2000,0,1990,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2637","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1994,1,1980,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,4,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2638","EASTERN","MARSABIT","CENTRAL","Gadamoji",2000,1,1993,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2639","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1999,0,1990,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2640","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",2000,0,1997,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2641","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1999,0,1997,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2642","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1996,1,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,2,0,0,1,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2643","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1997,1,1988,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,6,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,6,0,0.8,1,1,0,1,1,1,0.9421613,0.880221,1,0
"2644","EASTERN","MARSABIT","CENTRAL","Gadamoji",2000,0,1992,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2645","EASTERN","MARSABIT","CENTRAL","Marsabit_DO3",1997,1,1997,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,6,0,0,0,0,1,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,5,0,0.8,1,1,0,0,1,1,0.9421613,0.880221,1,0
"2646","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",2001,0,1992,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2647","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",2001,0,1988,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,3,0,1,0,0,0,1,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2648","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",1997,0,1988,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,3,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,3,0,0.8,1,1,0,1,1,1,0.9421613,0.880221,1,0
"2649","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1996,0,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,2,0,0,1,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,1,0,0.8,1,1,0,0,1,0,0.9421613,0.880221,1,0
"2650","EASTERN","MARSABIT","CENTRAL","Marsabit_Central",1997,0,1990,"SAKU","Saku",0,0,1,0,0.69702566,4.486926,3.312812,0,0,1,0.880221,3,0,0,1,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,2,0,0.8,1,1,0,0,1,1,0.9421613,0.880221,1,0
"2651","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",2001,1,1992,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,0,0,0,0,0,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,4,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2652","EASTERN","MARSABIT","CENTRAL","Marsabit_DO1",2000,1,1990,"SAKU","Saku",1,0,1,0,0.69702566,4.486926,3.312812,1,0,1,0.880221,2,1,0,0,0,1,0,0,0.2,0.2,0.06666667,0.26666668,0.2,0.06666667,0.07692308,0.26923078,5,0,0.8,1,1,0,0,0,0,0.9421613,0.9421613,0,0
"2653","EASTERN","MARSABIT","LAISAMIS","Laisamis",2002,1,NA,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.375,0,2,0,0.8,1,1,0,0,0,1,0.98607886,0.98607886,0,0
"2654","EASTERN","MARSABIT","LAISAMIS","Laisamis",2002,0,1997,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,1,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.5,0,1,0,0.8,1,1,0,0,0,1,0.98607886,0.98607886,0,0
"2655","EASTERN","MARSABIT","LAISAMIS","Laisamis",1999,1,1997,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,0,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2656","EASTERN","MARSABIT","LAISAMIS","Laisamis",1996,1,1990,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,0,0,1,0.99188036,1,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.375,0,2,0,0.8,1,1,0,0,1,0,0.98607886,0.99188036,1,0
"2657","EASTERN","MARSABIT","LAISAMIS","Laisamis",1996,0,1990,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,0,0,1,0.99188036,1,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,1,0,0.98607886,0.99188036,1,0
"2658","EASTERN","MARSABIT","LAISAMIS","Laisamis",1993,0,1988,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,0,0,1,0.99188036,1,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,1,0,0.98607886,0.99188036,1,0
"2659","EASTERN","MARSABIT","LAISAMIS","Laisamis",1994,1,1985,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,0,0,1,0.99188036,1,0,0,1,0,0,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,1,0,0.98607886,0.99188036,1,0
"2660","EASTERN","MARSABIT","LAISAMIS","Laisamis",2001,1,1997,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,1,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.375,0,2,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2661","EASTERN","MARSABIT","LAISAMIS","Laisamis",2000,1,1997,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,1,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.375,0,2,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2662","EASTERN","MARSABIT","LAISAMIS","Laisamis",2000,0,1997,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,1,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2663","EASTERN","MARSABIT","LAISAMIS","Laisamis",1997,1,1990,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,0,0,1,0.99188036,1,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.375,0,2,0,0.8,1,1,0,0,1,1,0.98607886,0.99188036,1,0
"2664","EASTERN","MARSABIT","LAISAMIS","Laisamis",2001,0,1997,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,1,0,1,0.99188036,1,1,0,0,0,1,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2665","EASTERN","MARSABIT","LAISAMIS","Laisamis",1997,0,1990,"LAISAMIS","Laisamis",0,0,1,0,0.2646134,4.204988,3.927011,0,0,1,0.99188036,1,0,0,0,0,0,0,0.25,0,0.25,0,0,0,0.25,0.375,0,1,0,0.8,1,1,0,0,1,1,0.98607886,0.99188036,1,0
"2666","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",2002,0,1988,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,1,0,1,0.99188036,1,0,1,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0.5,1,0,0.8,1,1,0,0,0,1,0.98607886,0.98607886,0,0
"2667","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",2002,1,1988,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,1,0,1,0.99188036,1,0,1,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0.5,2,0,0.8,1,1,0,0,0,1,0.98607886,0.98607886,0,0
"2668","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",2000,0,1991,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,1,0,1,0.99188036,1,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0,0,0.5,1,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2669","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",1999,0,1997,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,1,0,1,0.99188036,1,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,1,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2670","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",1999,1,1997,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,1,0,1,0.99188036,1,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0.5,2,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2671","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",2000,1,1991,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,1,0,1,0.99188036,1,0,0,0,1,0,0,0,0.5,0,0,0,0.5,0,0,0.5,2,0,0.8,1,1,0,0,0,0,0.98607886,0.98607886,0,0
"2672","EASTERN","MARSABIT","LOIYANGALANI","Loyangalani",1996,1,1991,"LAISAMIS","Laisamis",0,0,1,0,0.7212411,4.098817,4.068408,0,0,1,0.99188036,1,0,0,0,0,0,1,0,0.5,0,0,0,0.5,0,0,0.5,2,0,0.8,1,1,0,0,1,0,0.98607886,0.99188036,1,0
